  0.14275067E+01  0.44694608E+01  0.10011047E-03
  0.14331290E+01  0.44590379E+01  0.87183655E-04
  0.14387514E+01  0.44487107E+01  0.76411769E-04
  0.14443738E+01  0.44384937E+01  0.67110857E-04
  0.14499961E+01  0.44284006E+01  0.58808939E-04
  0.14556185E+01  0.44184439E+01  0.51150897E-04
  0.14612409E+01  0.44086354E+01  0.43874727E-04
  0.14668633E+01  0.43989862E+01  0.36839128E-04
  0.14724856E+01  0.43895065E+01  0.30058165E-04
  0.14781080E+01  0.43802061E+01  0.23684161E-04
  0.14837304E+01  0.43710941E+01  0.17925425E-04
  0.14893527E+01  0.43621790E+01  0.12954991E-04
  0.14949751E+01  0.43534691E+01  0.88672137E-05
  0.15005975E+01  0.43449718E+01  0.56841031E-05
  0.15062199E+01  0.43366943E+01  0.33819456E-05
  0.15118422E+01  0.43286433E+01  0.19157744E-05
  0.15174646E+01  0.43208251E+01  0.12348000E-05
  0.15230870E+01  0.43132456E+01  0.12900450E-05
  0.15287094E+01  0.43059104E+01  0.20371175E-05
  0.15343317E+01  0.42988247E+01  0.34363592E-05
  0.15399541E+01  0.42919934E+01  0.54516108E-05
  0.15455765E+01  0.42854212E+01  0.80481643E-05
  0.15511988E+01  0.42791123E+01  0.11190388E-04
  0.15568212E+01  0.42730709E+01  0.14841538E-04
  0.15624436E+01  0.42673007E+01  0.18981969E-04
  0.15680660E+01  0.42618052E+01  0.23732792E-04
  0.15736883E+01  0.42565875E+01  0.29702745E-04
  0.15793107E+01  0.42516504E+01  0.37032630E-04
  0.15849331E+01  0.42469973E+01  0.44284969E-04
  0.15905554E+01  0.42426318E+01  0.51188162E-04
  0.15961778E+01  0.42385568E+01  0.58101051E-04
  0.16018002E+01  0.42347752E+01  0.65276930E-04
  0.16074226E+01  0.42312893E+01  0.72876872E-04
  0.16130449E+01  0.42281016E+01  0.81030108E-04
  0.16186673E+01  0.42252140E+01  0.89865523E-04
  0.16242897E+01  0.42226287E+01  0.99528404E-04
  0.16299120E+01  0.42203473E+01  0.11019115E-03
  0.16355344E+01  0.42183715E+01  0.12206147E-03
  0.16411568E+01  0.42167028E+01  0.13538948E-03
  0.16467792E+01  0.42153427E+01  0.15047520E-03
  0.16524015E+01  0.42142922E+01  0.16768104E-03
  0.16580239E+01  0.42135527E+01  0.18746872E-03
  0.16636463E+01  0.42131250E+01  0.21056168E-03
  0.16692687E+01  0.42130100E+01  0.23914403E-03
  0.16748910E+01  0.42131960E+01  0.27819201E-03
  0.16805077E+01  0.42129879E+01  0.20222674E-03
  0.16861243E+01  0.42130065E+01  0.17962223E-03
  0.16917409E+01  0.42132664E+01  0.16526121E-03
  0.16973576E+01  0.42137672E+01  0.15386474E-03
  0.17029742E+01  0.42145084E+01  0.14427655E-03
  0.17085909E+01  0.42154893E+01  0.13611734E-03
  0.17142075E+01  0.42167091E+01  0.12923741E-03
  0.17198241E+01  0.42181671E+01  0.12357254E-03
  0.17254408E+01  0.42198624E+01  0.11909498E-03
  0.17310574E+01  0.42217944E+01  0.11579387E-03
  0.17366740E+01  0.42239619E+01  0.11366670E-03
  0.17422907E+01  0.42263643E+01  0.11271521E-03
  0.17479073E+01  0.42290004E+01  0.11294357E-03
  0.17535240E+01  0.42318694E+01  0.11435744E-03
  0.17591406E+01  0.42349700E+01  0.11696374E-03
  0.17647572E+01  0.42383013E+01  0.12077065E-03
  0.17703739E+01  0.42418620E+01  0.12578788E-03
  0.17759905E+01  0.42456510E+01  0.13202706E-03
  0.17816071E+01  0.42496669E+01  0.13950238E-03
  0.17872238E+01  0.42539084E+01  0.14823139E-03
  0.17928404E+01  0.42583742E+01  0.15823636E-03
  0.17984571E+01  0.42630628E+01  0.16954634E-03
  0.18040737E+01  0.42679727E+01  0.18220087E-03
